City,Latitude,Longitude
Siena,43.221632,11.096535
Catania,37.715401,15.087489
Napoli,40.665836,14.229899
Catania,37.752979,15.310008
Arezzo,43.714653,11.791556
Milano,45.509647,9.153523
Imperia,44.069737,7.943507
Potenza,40.564084,15.993916
Parma,44.692657,10.509961
Imperia,43.841146,7.774948
Cagliari,39.137159,9.250526
Bolzano,46.584192,11.627365
Reggio Calabria,38.1296,15.48066
Messina,38.182504,15.746403
Vicenza,45.496372,11.534336
Lucca,43.848804,10.577514
Imperia,44.072007,8.212707
Messina,38.448656,15.803138
Modena,44.639909,11.032704
Mantova,45.199834,11.013073
Modena,44.862521,11.088054
Ravenna,44.237599,12.193326
Venezia,45.314649,12.061946
Bari,41.154681,17.109916
Udine,45.985046,12.999481
Pordenone,46.084421,12.883468
Lecce,40.530804,18.196102
Imperia,43.603414,8.280683
La Spezia,44.042344,10.037123
Cagliari,39.270642,9.174737
Modena,44.561438,10.985005
Trapani,38.1392,12.631783
Bolzano,46.403257,11.516863
Treviso,45.375046,11.94418
Vicenza,45.735785,11.755459
Bolzano,46.615398,11.281621
Perugia,42.937096,12.444938
Torino,44.774623,7.632656
Milano,45.699243,9.239383
Trapani,38.135795,12.499352
Catania,37.401837,15.381629
Pordenone,45.866286,12.550861
Ancona,43.774877,13.773828
Palermo,38.039488,13.445834
Trieste,45.715405,13.627985
Siena,43.26542,11.341395
Potenza,40.351916,15.792082
Pisa,43.674616,10.6106
Mantova,45.125714,10.959076
Torino,45.055889,7.584764
Treviso,45.525495,12.197436
Udine,45.888656,13.172269
Torino,45.270313,7.523868
Torino,45.067336,7.931331
Parma,44.903184,10.186149
Novara,45.453591,8.769236
Modena,44.629427,10.808391
Catania,37.540743,14.829976
Venezia,45.43098,12.096184
Trento,46.103149,10.977353
Napoli,41.019306,14.129781
Pisa,43.969254,10.399832
Treviso,45.671674,12.061764
Cagliari,39.404531,9.065951
Campobasso,41.409359,14.42664
Milano,45.540486,9.246072
Milano,45.402623,9.356714
Parma,44.548729,10.549713
Venezia,45.457067,12.396925
Potenza,40.439437,16.079739
Potenza,40.803732,16.09615
Pisa,43.517749,10.180802
Pordenone,46.029295,12.459401
Genoa,44.439212,8.892307
Vicenza,45.329662,11.330859
Firenze,44.045774,11.087827
Treviso,45.860228,12.167283
Imperia,43.798082,8.301581
Pordenone,46.052602,12.413759
Potenza,40.634542,15.520564
Milano,45.541629,9.015741
Padova,45.601893,12.009894
La Spezia,44.369695,9.700108
Verona,45.543316,10.89184
Verona,45.675862,11.212612
Catania,37.248936,15.27612
Foggia,41.658463,15.515689
Trapani,37.860139,12.537475
Padova,45.479485,11.609417
Parma,44.666129,10.123724
Bologna,44.731889,11383
Venezia,45.544245,12.198622
Campobasso,41.400963,14.412199
Trieste,45.845232,13.708507
Taranto,40.69736,17.28131
Pavia,45.290342,8.960105
Trento,45.924778,11.22072
Padova,45.674434,12.090175
Catanzaro,38.798571,16.753145
Trieste,45.692282,13.89539
Bolzano,46.693904,11.5301
Bolzano,46.422703,11.071945
La Spezia,44.038139,9.6208
Taranto,40.414815,16.97305
Napoli,40.972408,14.384809
Taranto,40.631125,17.494247
Foggia,41.423215,15.379158
Savona,44.542103,8.21921
Pavia,45.264839,9.150033
Terni,42.33249,12.567564
Novara,45.485321,8.582637
Siena,43.601631,11.607759
Cagliari,39.121538,9.043682
Varese,45.711917,9.074437
Bolzano,46.273493,11.457441
Napoli,40.799167,14.256492
Trapani,38.240521,12.620406
Milano,45.568806,9.198096
Torino,45.203153,7.909679
Firenze,43.808608,11.363335
Padova,45.136392,11.911843
Trapani,37.821478,12.787927
Imperia,44.144638,7.917378
Messina,38.39312,15.302766
Taranto,40.400896,17.406133
Potenza,40.889898,15.727194
Taranto,40.412362,17.337583
Cagliari,39.072977,9.417174
Firenze,43.821146,11.264664
Vicenza,45.444139,11.768434
Cremona,45.1699,9.837355
Foggia,41.396455,15.250404
Cagliari,39.332875,9.41155
Lecce,40.295207,18.461272
Mantova,45.23785,10.583619
Vicenza,45.708683,11.400107
Trapani,37.904735,12.799272
La Spezia,44.133292,9.580562
Bolzano,46.198812,11.141228
Palermo,38.371716,13.646368
Bari,41.035825,16.832114
Treviso,45.832848,12.082794
Parma,44.506225,10.279505
Trieste,45.902609,13.841162
Bolzano,46.438556,11.540417
Vicenza,45.817326,11.644029
Lecce,40.484328,18.462243
Trieste,45.352348,14.053582
Bari,40.924302,17.106604
Pordenone,46.220784,12.743329
Bolzano,46.280963,11.267428
Parma,44.906632,10.046196
Cremona,44.848464,10.146567
Savona,44.200069,8.446973
Trento,46.215334,11.347524
Arezzo,43.378175,11.682516
Catanzaro,38.615366,16.296626
Mantova,44.915912,11.041864
Padova,45.690659,11.916871
Catania,37.706223,14.819141
Foggia,41.700763,15.569359
Novara,45.347575,8.439816
Trento,46.116025,11.283912
Firenze,43.732151,11.003564
Milano,45.263512,9.4077
Catania,37.56847,14.905735
Catanzaro,38.780791,16.646717
Vicenza,45.711801,11.829786
Lucca,43.546228,10.729425
Potenza,40.535883,15.718141
Taranto,40.517899,16.979621
Cagliari,39.507412,9.004538
Arezzo,43.694244,11.954378
Trento,46.066429,11.179892
Trapani,38.131562,12.739464
Siena,43.361173,11.060594
Treviso,45.491226,12.409098
Savona,44.193355,8.699205
Pordenone,46.039817,12.745366
Foggia,41.409387,15.616923
Terni,42.853224,12.747679
Lucca,43.823804,10.276607
Trapani,38.16507,12.613999
Brindisi,40.569903,17.789295
Trieste,45.739624,13.884435
Cagliari,39.341023,8.933351
Verona,45.245083,10.760333
Varese,45.8992,8.668927
Udine,45.884853,13.33742
Pisa,43.438783,10.439868
Padova,45.400681,12.159291
Udine,45.907032,13.106064
Cremona,45.28864,10.018795
Trapani,38.246433,12.275615
Messina,37.907198,15.541044
Firenze,43.522265,11.386501
Mantova,44.940889,10.95169
Bolzano,46.55903,11.400372
Messina,38.164899,15.568297
Terni,42.445689,12.681154
Perugia,43.373886,12.611671
Verona,45.704661,10.70533
Catania,37.518377,14.848726
Udine,46.357583,13.307693
Firenze,43.494368,11.381055
Torino,44.777981,7.866919
Vicenza,45.483023,11.584698
Bologna,44.658403,11.057063
Foggia,41.724092,15.691407
Lecce,40.604765,18.231652
Pavia,45.448131,9.106681
Treviso,45.496588,12.011398
Bari,41.020542,17.13046
Trapani,38.022564,12.501091
Messina,38.401305,15.368607
Messina,37.986092,15.654723
Terni,42.650859,12.699643
Firenze,43.760955,11.064203
Genoa,44.327856,9.224071
Milano,45.475802,9.204921
Savona,44.519281,8.692303
Pavia,45.431358,8.865857
Taranto,40.184698,17.398889
Cagliari,39.115777,9.00822
Bolzano,46.484315,11.323577
Trieste,45.671106,14.037356
Trento,46.199047,11.353286
Cagliari,39.404213,9.111297
Varese,45.55134,8.579643
Torino,44.878079,7.979969
Imperia,44.136907,8.212124
Catanzaro,39.197979,16.374938
Parma,44.621506,10.393336
Lucca,43.929326,10.228308
Campobasso,41.548592,14.371722
Arezzo,43.551287,11.668949
Siena,43.365947,11.471835
Campobasso,41.820105,14.4586
Lucca,44.120242,10.799841
Ravenna,44.368356,12.302782
Modena,44.591719,10.923427
Parma,44.752745,10.410774
Pisa,43.787326,10.134285
Ravenna,44.581227,12.248707
Parma,45.01867,10.072313
Catanzaro,38.721872,16.447154
Modena,44.882476,11.077509
Trieste,45.371028,13.961858
Palermo,37.991654,13.155143
Taranto,40.41839,17.041823
Ancona,43.556527,13.268787
Milano,45.197497,9.294418
Bari,41.184024,17.078602
Siena,43.350894,11.391947
Bologna,44.363215,11.119469
Varese,45.776313,9.100432
Reggio Calabria,38.063848,15.381589
Potenza,40.581143,15.779267
Terni,42.391008,12.858655
Udine,46.191658,13.174344
Savona,44.557434,8.594173
Potenza,40.941383,15.924864
Napoli,41.060751,14.50551
Varese,45.680538,9.123885
Perugia,43.223846,12.502357
Arezzo,43.463862,11.754273
Lucca,43.764453,10.591936
Udine,45.87584,13.188729
Firenze,43.711477,11.457737
Bari,41.159914,17.117202
Varese,45.893418,8.589037
Padova,45.276038,11.830146
Arezzo,43.551947,12.057024
Modena,44.519397,10.765786
Bolzano,46.431338,11.16657
Firenze,43.809504,11.548794
Bologna,44.541383,11.593252
Arezzo,43.483435,12.001602
Bologna,44.487253,11.402049
Bari,41.394137,16.637151
Foggia,41.606279,15.259548
Perugia,43.150505,12.256001
Ancona,43.832933,13.279726
Venezia,45.143597,12.609005
Lecce,40.594622,18.25254
Parma,44.519086,10.384567
Cremona,44.999671,10.120947
Varese,45.699342,9.055016
Pavia,44.976418,9.175976
Bolzano,46.747315,11.586033
Trieste,45.350848,13.769377
Napoli,41.005484,14.091289
Genoa,44.198043,8.891086
Torino,45.183237,7.660905
Udine,46.026841,13.111225
Mantova,44.929204,10.758478
Taranto,40.331913,17.505946
Milano,45.563558,9.439742
Terni,42.560699,12.534556
Brindisi,40.747326,18.039283
Palermo,37.847098,13.387736
Pisa,43.563406,10.660161
Genoa,44.195416,8.734749
Napoli,40.926791,14.170318
Siena,43.246406,11.46045
Taranto,40.380635,17.224962
Reggio Calabria,37.856863,15.755863
Palermo,37.843239,13.628482
Vicenza,45.640335,11.548115
Pordenone,46.210588,12.68107
Firenze,43.792106,11.247596
La Spezia,44.298622,9.820482
Pordenone,45.903005,12.779307
Venezia,45.653219,12.127599
Mantova,45.437576,11.089382
Savona,44.094621,8.655073
Ravenna,44.151575,12.111154
Modena,44.414476,10.924967
Brindisi,40.420618,18.165061
Imperia,44.167149,8.227491
Catanzaro,39.134122,16.671799
Brindisi,40.625641,18.10929
Bologna,44.558988,11.054166
Taranto,40.723385,17.268846
Lucca,43.684405,10.782199
Varese,45.554279,8.740767
Perugia,42.829912,12.219096
Mantova,45.186403,11.082982
Imperia,43.930109,8.14935
Lecce,40.26814,18.257285
Terni,42.452408,12.733914
Savona,44.606144,8.478851
Trieste,45.59874,13.505329
Lecce,40.467545,18.095879
Milano,45.713227,8.954885
Lecce,40.272824,18.091878
Ravenna,44.428104,11.948401
Catanzaro,38.800323,16.749548
Genoa,44.623124,8.792404
Torino,45.122176,7.690281
Pordenone,46.106941,12.621672
Firenze,43.607911,11.091124
Venezia,45.301646,12.234631
Imperia,43.860641,8.254669
Bologna,44.283811,11.5245
Palermo,38.358294,13.513502
Ancona,43.800831,13.23572
Messina,38.258412,15.757736
Messina,38.007767,15.440728
Napoli,41.057477,14.566135
Arezzo,43.678119,12.158666
Catania,37.484098,14.967247
Vicenza,45.822011,11.423239
Cremona,44.877521,10.029322
Siena,43.470862,11.364114
Torino,44.864298,7.620908
Torino,44.910157,7.821847
Messina,38.230157,15.580014
Modena,44.534484,11.14755
Varese,45.705358,9.078302
Pisa,43.587162,10.363576
Taranto,40.566842,17.035706
Taranto,40.378016,17.252743
Modena,44.488895,10.964826
Trento,45.881728,10.870948
Cremona,45.147941,10.197937
Palermo,38.212979,13.598039
Potenza,40.343534,15.809252
Genoa,44.332227,9.064035
Catania,37.762385,15.035036
Napoli,40.767717,14.287768
Modena,44.602909,10.888988
Cremona,45.085577,10.240712
Varese,45.958126,8.886607
Trieste,45.539211,13.575508
Campobasso,41.318847,14.459026
Vicenza,45.53328,11.704995
Modena,44.897935,11.188611
Perugia,42.894631,12.118082
Venezia,45.151777,12.050705
Bolzano,46.395185,11.459759
Campobasso,41.363061,14.953549
Trento,46.083164,10876
Reggio Calabria,38.07263,15.460057
Ancona,43.892228,13.758982
Cremona,45.256825,10.287053
Venezia,45.236325,12.050044
Pavia,45.254021,9.340045
Padova,45.544098,11.75227
Varese,45.971857,8.820498
Venezia,45.338918,12.515034
Foggia,41.702913,15.670656
Siena,43.568431,11.181856
Trento,46.026976,10.920215
Palermo,38.218326,13.088051
Torino,45.198789,7.502626
Lucca,43.57097,10.400115
Modena,44.670504,10.858037
Treviso,45.758485,12.280332
Bari,41.141771,16.96152
Reggio Calabria,37.892654,15.682682
Perugia,42.980766,12.341113
Cagliari,39.012353,9.330321
Bolzano,46.660989,11.569752
Padova,45.186128,11.669708
Venezia,45.501826,12.09719
Firenze,43.850214,11.08372
Imperia,43.974488,8.173734
Savona,44.584538,8.414828
Catania,37.689236,15.234518
Lecce,40.099583,18.175211
Parma,44.860542,10.051085
Udine,45.825063,13.156507
Firenze,43.531739,11.35403
Savona,44.388373,8.181431
Pavia,45.217879,9.393818
Mantova,45.011342,10.992805
Bologna,44.647929,11.327505
Taranto,40.653152,17.08669
Brindisi,40.481791,18.200763
Udine,46.2402,13.221044
Parma,45.098099,10.339596
Pisa,43.871509,10.117456
Pordenone,46.194926,12.560012
Palermo,38.158107,13.077782
Genoa,44.582409,9.21042
Trento,46.337972,10.981124
Trieste,45.71781,13.826733
Pisa,43.615534,10.465369
Messina,38.257038,15.502782
Bari,40.88801,16.886315
Genoa,44.513959,8.919087
Verona,45.47488,10.752388
Messina,38.357005,15.718652
Lecce,40.488989,18.461752
Bolzano,46.722763,11.283141
Catanzaro,38.955943,16.535837
Cremona,45.371493,10.270078
Pordenone,45.856175,12.578479
Napoli,40.864398,14.377015
Vicenza,45.361008,11.628241
Siena,43.344532,11.364355
Modena,44.704122,10.718201
Campobasso,41.27571,14.69458
Padova,45.33542,11.784073
Varese,45.7808,8.878547
Firenze,43.915936,11.454591
Verona,45.145961,10.757815
Potenza,40.719714,15.709486
La Spezia,44.320792,9.640759
Modena,44.734973,11.028545
Ancona,43.891802,13.480066
Firenze,43.877521,11.310136
Pordenone,46.113648,12.876633
Trento,46.351005,11.332421
Padova,45.694216,12.034136
Ravenna,44.158731,12.069176
Novara,45.672007,8.74594
Catania,37.66321,15.191636
Pavia,45.218749,9.084685
Novara,45.730598,8.73036
Trapani,37.806674,12.235704
Terni,42.367514,12.401158
Messina,37.909614,15.829974
Potenza,40.746709,15.909395
Torino,44.787826,7.664953
Pavia,45.232572,9.402753
Cremona,44.983757,10.263198
Udine,46.030092,13.136663
Torino,44.910654,7.761323
Trento,45.989515,11.356556
Palermo,38.137436,13.141178
Udine,45.923493,13.505484
La Spezia,44.37189,9.691522
Cagliari,39.084238,8.893996
Foggia,41.47322,15.345875
Parma,45.058878,10.577488
Torino,45.33629,7.662851
Brindisi,40.823386,18.21903
Palermo,37.830257,13.329134
Pisa,43.599415,10.353003
Torino,44.818591,7.430783
Potenza,40.585142,15.914095
Imperia,44.009159,8.205087
Mantova,45.071552,10.690266
Siena,43.168399,11.168385
Foggia,41.493691,15.70802
Pavia,45.058297,8.879461
Modena,44.423406,10.941405
Lucca,43.824454,10.329562
Vicenza,45.351921,11.6297
Catania,37.489541,15.366174
La Spezia,44.284177,9.551136
Cagliari,39.277594,9.185346
Campobasso,41.601013,14.931321
Varese,45.697493,8.850387
Terni,42.325045,12.422526
Pordenone,45.67846,12.536654
Torino,44.828729,7.834039
Siena,43.461778,11.069742
Ancona,43.667797,13.503122
Venezia,45.152055,12.092466
Verona,45.307189,10.888931
Padova,45.111521,11.712026
Foggia,41.212232,15.490184
Torino,44.850536,7.620359
Vicenza,45.587839,11.505499
Lucca,43.771198,10.288302
Venezia,45.541954,12.40744
Bari,40.872792,16.952732
Trieste,45.374876,13.905626
Siena,43.328992,11.130927
Brindisi,40.927859,18.015672
Mantova,44.929131,10.919535
Reggio Calabria,38.222133,15.383934
Taranto,40.716517,17.282549
Reggio Calabria,37.84294,15.838382
Potenza,40.516067,15.715573
Udine,46.008703,13.273964
Milano,45.203409,8.964826
Brindisi,40.35957,18.011196
Udine,45.794774,13.394618
Treviso,45.623842,12.105981
Verona,45.367591,10.856381
Potenza,40.818776,15.615226
Vicenza,45.436808,11.703016
Mantova,45.305134,10.64113
Catanzaro,38.626486,16.830897
Pisa,43.649494,10.15382
Brindisi,40.667185,17.760908
La Spezia,44.25037,9.553873
Palermo,37.837858,13.153779
Parma,44.935052,10.595266
Ancona,43.880898,13.554373
Taranto,40.50951,17.045636
Pavia,45.310483,9.323629
Pisa,43.772514,10.346804
Pordenone,45.962996,12.738145
Novara,45.698326,8.73023
Savona,44.537113,8.718626
Udine,46.142685,13.309539
Torino,45.330901,7.703756
Novara,45.206368,8.329917
Ancona,43.500903,13.762095
Savona,44.436417,8.426574
Modena,44.383685,11.12077
Messina,38.242716,15.658207
Catania,37.551797,15.253374
Lecce,40.186655,18.459853
Bologna,44.537427,11.097193
Firenze,44.021025,11.00376
Messina,38.339291,15.717589
Cremona,44.954118,10.129562
Trento,45.902866,10.845033
Reggio Calabria,37.887733,15.599816
Reggio Calabria,37.895356,15.893728
Trapani,37.872479,12.80208
Modena,44.368606,10.868271
Siena,43.498283,11.299411
Trapani,37.916494,12.25614
Reggio Calabria,37.82145,15.511926
Ravenna,44.383917,12.366572
Cremona,45.184474,9.987745
Arezzo,43.565351,12.07147
Taranto,40.376985,17.405373
Trapani,37.780078,12.769505
Milano,45.484369,9.114667
Trento,46.003477,11.353101
Potenza,40.794072,15.61557
Verona,45.633719,10.923416
Treviso,45.634311,12.056746
Torino,45.270687,7.757366
Brindisi,40.578372,17.894385
Bolzano,46.260126,11.610163
Catania,37.227491,15.208391
Firenze,43.48915,10.971465
Bolzano,46.650372,11.294841
Palermo,38.317405,13.29806
Foggia,41.32557,15.721425
Reggio Calabria,38.008647,15.475815
Trieste,45.92978,13.670622
Trapani,37.822363,12.448244
Mantova,45.098581,10.66292
Udine,45.938064,12.975347
Verona,45.390436,11.170916
Lucca,43.993662,10.32049
Trapani,38.24344,12.246081
Ancona,43.798288,13.388921
Torino,44.796266,7.503322
Terni,42.444348,12.369203
Modena,44.453178,10.799064
Venezia,45.44979,12.527687
Reggio Calabria,38.188675,15.743548
Treviso,45.830259,12.49957
Verona,45.209299,10.745062
Trento,45.929298,11.258683
Foggia,41.362835,15.559959
Pordenone,45.875244,12.433981
Firenze,43.801187,11.24915
Reggio Calabria,38.035598,15.502614
Palermo,37.830609,13.512601
Reggio Calabria,37.847039,15.895766
Savona,44.251866,8.663665
Pavia,45.074599,9.144067
Catania,37.577219,14.898728
Cremona,45.380245,10.246191
Campobasso,41.829161,14.887292
Bologna,44.211196,11.373849
Bologna,44.685988,11.131761
Savona,44.179638,8.203891
Pisa,43.703994,10.274609
Trieste,45.82299,13.911556
Imperia,43.918652,7.787816
Arezzo,43.428353,11.647041
Catanzaro,39.177595,16.673519
Reggio Calabria,37.926889,15.775369
Catanzaro,38.957812,16.370356
Mantova,45.375887,10.75844
Genoa,44.544064,9.066245
Taranto,40.365646,17.171531
Siena,43.574729,11.559892
Pordenone,46.048372,12.47004
La Spezia,44.371612,9.90032
Verona,45.620415,10.811098
Trieste,45.818594,14.046113
Pisa,43.834086,10.472852
Torino,45.222768,7.806006
Messina,38.196667,15.587769
Savona,44.169086,8.365778
Milano,45.581546,9.226566
Catania,37.725881,15.176764
Savona,44.487392,8.747861
Siena,43.145682,11.522413
Pordenone,45.912607,12.489082
Torino,45.051799,7.837489
Pisa,43.820298,10.672262
Cagliari,39.056814,9.023722
Campobasso,41.625635,14.758713
Pisa,43.638189,10.509537
Foggia,41.395835,15.254562
Udine,45.903498,13.15582
Cremona,44.917271,10.20666
Verona,45.293927,11.170144
Ravenna,44.33322,12.249343
Udine,45.895375,13.149038
Foggia,41.744236,15.413336
Pisa,43.740706,10.689387
Pordenone,45.907653,12.785768
Trento,46.282378,11.318893
La Spezia,44.304878,9.539347
Potenza,40.604928,15.938944
Bolzano,46.647449,11.300488
Ravenna,44.662068,12.16942
Pavia,45.39362,9.182546
Imperia,44.058998,7.907062
Novara,45.518063,8.70072
Savona,44.276705,8.396696
Savona,44.154712,8.233705
Bolzano,46.263142,11.483865
Pavia,45.250601,9.220339
Mantova,44.900498,11.073713
Brindisi,40.820979,18.07649
Lecce,40.37374,18.297636
Napoli,40.940332,14.173245
Ancona,43.821249,13.265013
Trapani,37.875373,12.374727
Arezzo,43.310079,11.98751
Novara,45.694565,8.767554
Treviso,45.634336,12.47729
Bari,40.89645,17.020912
Vicenza,45.742185,11.371313
Venezia,45.551623,12.529306
Mantova,45.336076,10.865545
Terni,42.305336,12.507505
Brindisi,40.836408,17.851831
Vicenza,45.699832,11.663261
Modena,44.482565,10.677685
Trento,45.865366,11.146136
Pisa,43.489361,10.250875
Ravenna,44.32691,12.017905
Palermo,38.258733,13.389462
Potenza,40.825811,15.511916
Taranto,40.735889,17.513357
Bolzano,46.5105,11.08604
Venezia,45.51245,12.253484
Mantova,45.24456,10.938593
Catania,37.334845,14.941431
Verona,45.177013,10.727055
Reggio Calabria,38.175786,15.565079
Terni,42.630221,12.776437
Firenze,43.863694,10.958479
Arezzo,43.636249,11.750319
Pordenone,46.193901,12.842967
Ravenna,44.276701,12.2088
Napoli,40.629916,14.419264
Reggio Calabria,38.341451,15.352156
Messina,38.428034,15.587355
Taranto,40.272399,17.46559
Bologna,44.31902,11.608696
Arezzo,43.695636,11.608767
Catanzaro,39.068479,16.48378
Messina,38.11951,15.287048
Trieste,45.383107,13.931525
Ravenna,44.541819,12.289217
Messina,38.467226,15.728746
Verona,45.227025,11.068977
Padova,45.523034,11.957951
Genoa,44.464722,8.758985
Mantova,45.04501,10.711449
Vicenza,45.347265,11.715006
Bolzano,46.630752,11.279802
Ancona,43.879061,13.381374
Firenze,43.624878,11.430761
Ravenna,44.245485,11.964364
Cagliari,39.443132,9.042101
Trapani,37.853175,12.526453
Terni,42.506036,12.923814
Venezia,45.715524,12.334692
Trento,46.186092,10.890653
