ID,sports,tvsports,exercise,dining,art,hiking,gaming,clubbing,reading,tv,theater,movies,music,shopping,yoga,sports_partner,tvsports_partner,exercise_partner,dining_partner,art_partner,hiking_partner,gaming_partner,clubbing_partner,reading_partner,tv_partner,theater_partner,movies_partner,music_partner,shopping_partner,yoga_partner,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,attractive,sincere,intelligence,funny,ambition,age,age_o,age_flag,age_radius,longitude,latitude,distance_km,interest_flag,gender,gender_text,gender_partner,gender_partner_him,gender_partner_her,gender_partner_them,gender_partner_text
5226,8.0,7.0,6.0,7.0,8.0,8.0,4.0,8.0,7.0,6.0,6.0,7.0,8.0,8.0,7.0,8.0,6.0,6.0,7.0,9.0,8.0,4.0,8.0,6.0,6.0,6.0,7.0,9.0,8.0,7.0,1.0,2.0,3.0,3.0,3.0,8.0,8.0,9.0,8.0,8.0,25,28,0,0,18.006865,40.581907,0,1,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
5227,7.0,4.0,8.0,8.0,8.0,8.0,2.0,6.0,8.0,7.0,8.0,8.0,8.0,5.0,9.0,8.0,3.0,8.0,8.0,9.0,8.0,2.0,6.0,8.0,7.0,8.0,8.0,9.0,6.0,9.0,2.0,2.0,3.0,3.0,2.0,6.0,8.0,7.0,8.0,8.0,30,27,0,0,12.373877,45.787894,80,1,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
5228,9.0,8.0,7.0,8.0,6.0,6.0,2.0,6.0,7.0,8.0,7.0,7.0,7.0,5.0,6.0,7.0,4.0,7.0,3.0,6.0,5.0,3.0,8.0,1.0,4.0,2.0,4.0,5.0,8.0,7.0,2.0,3.0,3.0,3.0,1.0,6.0,8.0,7.0,7.0,5.0,27,29,1,86,15.087489,37.715401,70,0,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
5229,3.0,6.0,8.0,8.0,8.0,7.0,2.0,7.0,8.0,6.0,8.0,7.0,6.0,7.0,2.0,2.0,6.0,5.0,5.0,8.0,4.0,3.0,7.0,3.0,2.0,7.0,6.0,6.0,6.0,4.0,2.0,2.0,3.0,3.0,3.0,5.0,8.0,6.0,5.0,5.0,27,27,0,0,15.746403,38.182504,100,0,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"he.him,she,her"
5230,3.0,3.0,2.0,8.0,7.0,6.0,6.0,8.0,7.0,2.0,7.0,7.0,7.0,4.0,3.0,7.0,8.0,3.0,5.0,6.0,5.0,4.0,3.0,4.0,8.0,6.0,4.0,6.0,2.0,6.0,2.0,2.0,3.0,3.0,3.0,7.0,8.0,7.0,7.0,8.0,27,24,1,37,15.536456,40.63086,50,0,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
5231,8.0,3.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,7.0,7.0,8.0,5.0,7.0,8.0,2.0,8.0,7.0,8.0,7.0,6.0,8.0,7.0,8.0,7.0,7.0,8.0,6.0,7.0,1.0,3.0,3.0,2.0,2.0,6.0,8.0,5.0,6.0,7.0,31,27,1,84,15.302824,41.663893,20,1,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
5232,8.0,3.0,8.0,7.0,8.0,6.0,3.0,6.0,7.0,2.0,6.0,6.0,8.0,4.0,7.0,3.0,4.0,6.0,3.0,6.0,6.0,5.0,3.0,4.0,2.0,4.0,5.0,2.0,7.0,4.0,2.0,2.0,3.0,3.0,2.0,8.0,8.0,8.0,7.0,8.0,29,33,1,51,11.192624,45.797209,90,0,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
5233,2.0,2.0,2.0,7.0,8.0,7.0,2.0,8.0,7.0,6.0,8.0,7.0,7.0,5.0,5.0,6.0,3.0,2.0,2.0,6.0,6.0,5.0,3.0,5.0,8.0,2.0,2.0,5.0,8.0,4.0,2.0,2.0,3.0,3.0,2.0,6.0,7.0,7.0,5.0,6.0,27,29,0,0,11.202356,46.104786,40,0,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
5234,7.0,7.0,8.0,7.0,8.0,5.0,4.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,5.0,5.0,6.0,7.0,6.0,6.0,2.0,3.0,7.0,3.0,8.0,3.0,5.0,3.0,5.0,2.0,1.0,2.0,4.0,2.0,2.0,8.0,8.0,9.0,7.0,8.0,23,27,1,95,11.232089,46.600642,100,0,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
5235,9.0,7.0,8.0,5.0,6.0,6.0,4.0,8.0,6.0,5.0,5.0,5.0,8.0,4.0,6.0,2.0,2.0,7.0,2.0,5.0,6.0,3.0,4.0,2.0,4.0,3.0,5.0,6.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,6.0,8.0,8.0,7.0,8.0,22,33,1,38,9.220125,45.659181,60,0,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
5236,4.0,4.0,2.0,4.0,6.0,7.0,2.0,3.0,5.0,3.0,6.0,7.0,6.0,4.0,8.0,5.0,2.0,6.0,6.0,5.0,2.0,5.0,3.0,2.0,5.0,6.0,3.0,3.0,6.0,8.0,2.0,2.0,3.0,2.0,2.0,6.0,7.0,5.0,6.0,4.0,27,33,0,0,10.849193,45.901719,60,0,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
5237,9.0,9.0,8.0,6.0,6.0,6.0,5.0,8.0,4.0,7.0,6.0,6.0,8.0,6.0,6.0,5.0,8.0,2.0,1.0,3.0,3.0,2.0,4.0,3.0,5.0,3.0,7.0,4.0,6.0,2.0,3.0,1.0,3.0,2.0,2.0,7.0,7.0,7.0,6.0,8.0,21,25,0,0,8.878423,45.906282,90,0,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
5238,4.0,3.0,8.0,7.0,6.0,4.0,3.0,3.0,7.0,6.0,5.0,6.0,6.0,4.0,3.0,4.0,2.0,8.0,6.0,6.0,4.0,3.0,3.0,6.0,6.0,5.0,6.0,7.0,5.0,3.0,1.0,2.0,3.0,2.0,3.0,6.0,8.0,6.0,6.0,7.0,24,23,1,31,8.76093,44.671978,60,1,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
5239,6.0,4.0,6.0,4.0,4.0,5.0,4.0,6.0,7.0,6.0,5.0,6.0,4.0,6.0,4.0,6.0,4.0,6.0,4.0,4.0,5.0,4.0,7.0,7.0,6.0,5.0,6.0,4.0,6.0,4.0,2.0,2.0,3.0,2.0,2.0,8.0,8.0,8.0,7.0,8.0,22,27,1,54,16.273748298741673,40.52528769775345,40,1,3,"they,them","[1.0, 0.0, 0.0]",1,0,0,"he,him"
5240,8.0,2.0,6.0,7.0,6.0,6.0,2.0,8.0,7.0,3.0,7.0,7.0,8.0,8.0,3.0,2.0,8.0,8.0,4.0,6.0,6.0,4.0,8.0,7.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,5.0,8.0,7.0,6.0,7.0,24,34,1,60,15.561794,38.080822,40,0,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
5241,3.0,2.0,2.0,7.0,6.0,2.0,3.0,2.0,7.0,9.0,8.0,8.0,6.0,8.0,3.0,7.0,6.0,3.0,2.0,6.0,7.0,4.0,7.0,1.0,2.0,5.0,7.0,6.0,7.0,3.0,1.0,2.0,3.0,2.0,2.0,4.0,5.0,6.0,7.0,6.0,24,30,1,16,12.72722,45.878622,0,0,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
5242,8.0,3.0,5.0,6.0,7.0,7.0,2.0,6.0,7.0,6.0,5.0,7.0,7.0,7.0,5.0,8.0,6.0,7.0,3.0,8.0,8.0,3.0,5.0,6.0,8.0,6.0,2.0,6.0,6.0,6.0,2.0,2.0,3.0,3.0,2.0,6.0,6.0,6.0,6.0,6.0,27,26,1,83,14.468549,40.922304,70,0,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
5243,7.0,5.0,7.0,7.0,8.0,7.0,3.0,8.0,6.0,6.0,7.0,7.0,8.0,7.0,6.0,4.0,6.0,7.0,2.0,4.0,6.0,7.0,9.0,1.0,4.0,6.0,2.0,4.0,6.0,5.0,2.0,2.0,3.0,2.0,2.0,8.0,8.0,9.0,7.0,7.0,27,27,0,0,9.933056,45.091174,10,0,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
5244,7.0,5.0,6.0,6.0,2.0,6.0,6.0,7.0,7.0,6.0,4.0,5.0,7.0,4.0,5.0,7.0,5.0,6.0,6.0,3.0,6.0,6.0,8.0,7.0,6.0,4.0,5.0,8.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,6.0,8.0,8.0,7.0,8.0,24,22,0,0,15.018684,37.626979,40,1,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
5245,8.0,6.0,7.0,7.0,4.0,8.0,4.0,8.0,8.0,6.0,4.0,8.0,7.0,5.0,2.0,3.0,4.0,1.0,4.0,6.0,6.0,4.0,6.0,7.0,2.0,7.0,2.0,6.0,6.0,8.0,3.0,2.0,2.0,2.0,2.0,8.0,7.0,6.0,8.0,6.0,30,30,0,0,8.990683,44.263726,70,0,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"he.him,she,her"
5246,5.0,7.0,6.0,8.0,8.0,8.0,5.0,8.0,7.0,4.0,7.0,7.0,7.0,7.0,4.0,5.0,7.0,6.0,8.0,8.0,8.0,5.0,8.0,6.0,4.0,7.0,7.0,8.0,7.0,4.0,1.0,2.0,3.0,3.0,2.0,6.0,8.0,8.0,7.0,8.0,26,22,0,0,9.145196,39.23409,0,1,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
5247,4.0,2.0,6.0,5.0,6.0,2.0,2.0,2.0,8.0,8.0,7.0,7.0,5.0,3.0,3.0,3.0,6.0,2.0,2.0,3.0,2.0,6.0,7.0,3.0,8.0,6.0,4.0,3.0,7.0,5.0,2.0,2.0,3.0,2.0,2.0,7.0,6.0,6.0,7.0,2.0,30,27,1,61,9.7375,45.221034,40,0,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
5248,8.0,7.0,4.0,8.0,2.0,4.0,5.0,2.0,7.0,6.0,4.0,5.0,7.0,4.0,3.0,5.0,7.0,2.0,6.0,3.0,7.0,6.0,4.0,3.0,6.0,2.0,5.0,4.0,2.0,4.0,3.0,2.0,3.0,2.0,1.0,8.0,8.0,9.0,9.0,9.0,31,26,0,0,16.882697707555913,39.278780088268405,60,0,3,"they,them","[1.0, 0.0, 0.0]",1,0,0,"he,him"
5249,6.0,2.0,6.0,5.0,5.0,2.0,2.0,7.0,8.0,3.0,5.0,5.0,6.0,7.0,2.0,5.0,7.0,5.0,3.0,6.0,7.0,7.0,3.0,2.0,6.0,4.0,4.0,3.0,4.0,6.0,3.0,2.0,3.0,3.0,1.0,6.0,7.0,2.0,6.0,4.0,27,22,1,83,15.748728,40.651981,100,0,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
5250,7.0,8.0,6.0,5.0,3.0,2.0,6.0,8.0,5.0,8.0,5.0,7.0,7.0,6.0,3.0,2.0,8.0,2.0,6.0,4.0,8.0,5.0,9.0,1.0,2.0,4.0,5.0,5.0,8.0,2.0,2.0,2.0,2.0,3.0,2.0,6.0,7.0,7.0,5.0,6.0,26,24,1,15,11.35403,43.531739,50,0,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
5251,9.0,7.0,6.0,6.0,6.0,3.0,3.0,5.0,6.0,8.0,6.0,6.0,7.0,6.0,8.0,9.0,6.0,6.0,6.0,7.0,3.0,3.0,5.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,2.0,2.0,3.0,3.0,2.0,7.0,7.0,7.0,4.0,5.0,25,30,1,3,18.145141,40.608159,60,1,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
5252,8.0,7.0,8.0,7.0,7.0,5.0,2.0,6.0,5.0,8.0,4.0,7.0,7.0,7.0,4.0,7.0,8.0,5.0,6.0,4.0,5.0,3.0,8.0,4.0,7.0,2.0,7.0,8.0,6.0,7.0,2.0,2.0,2.0,3.0,2.0,6.0,8.0,6.0,4.0,5.0,27,30,1,51,10.856381,45.367591,50,0,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
5253,7.0,7.0,7.0,7.0,5.0,3.0,2.0,6.0,4.0,7.0,6.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,6.0,5.0,3.0,2.0,6.0,4.0,7.0,6.0,8.0,8.0,8.0,8.0,2.0,2.0,3.0,2.0,2.0,3.0,6.0,8.0,7.0,8.0,33,26,0,0,12.235704,37.806674,60,1,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
5254,5.0,8.0,6.0,7.0,5.0,2.0,3.0,7.0,7.0,7.0,6.0,6.0,4.0,5.0,2.0,5.0,8.0,5.0,6.0,5.0,2.0,3.0,8.0,7.0,7.0,6.0,6.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,3.0,8.0,8.0,7.0,7.0,8.0,22,25,0,0,8.829107,45.931617,40,1,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
5255,9.0,9.0,6.0,6.0,4.0,3.0,3.0,6.0,6.0,9.0,7.0,7.0,6.0,9.0,6.0,5.0,4.0,6.0,2.0,4.0,5.0,7.0,6.0,3.0,6.0,3.0,7.0,5.0,6.0,7.0,2.0,2.0,2.0,3.0,2.0,6.0,6.0,7.0,6.0,7.0,20,27,1,38,14.846625,37.731438,0,0,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
5256,9.0,9.0,6.0,5.0,8.0,8.0,5.0,6.0,5.0,9.0,8.0,8.0,8.0,2.0,6.0,4.0,2.0,8.0,3.0,4.0,8.0,7.0,3.0,1.0,3.0,7.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,8.0,8.0,5.0,8.0,8.0,25,23,1,17,7.432644,44.936919,0,0,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
5257,5.0,5.0,5.0,7.0,4.0,4.0,4.0,3.0,5.0,8.0,4.0,7.0,4.0,3.0,2.0,8.0,4.0,3.0,4.0,3.0,7.0,6.0,3.0,2.0,8.0,4.0,5.0,4.0,8.0,8.0,2.0,2.0,2.0,2.0,2.0,5.0,7.0,5.0,6.0,8.0,27,21,0,0,14.353443,41.077933,20,0,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
5258,3.0,2.0,2.0,8.0,8.0,2.0,3.0,3.0,8.0,6.0,6.0,8.0,8.0,5.0,4.0,4.0,8.0,3.0,2.0,4.0,8.0,4.0,8.0,2.0,5.0,7.0,5.0,8.0,7.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,8.0,7.0,7.0,7.0,25,25,0,0,15.240689,37.244129,20,0,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
5259,8.0,7.0,8.0,6.0,7.0,8.0,3.0,4.0,7.0,5.0,6.0,7.0,7.0,4.0,6.0,5.0,7.0,3.0,6.0,6.0,2.0,7.0,8.0,7.0,2.0,6.0,7.0,7.0,2.0,5.0,2.0,2.0,2.0,3.0,2.0,6.0,7.0,8.0,6.0,6.0,26,32,1,96,14.453154,41.428693,70,0,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
5260,5.0,5.0,5.0,7.0,8.0,5.0,4.0,8.0,5.0,6.0,8.0,8.0,8.0,7.0,5.0,5.0,5.0,4.0,6.0,9.0,5.0,4.0,9.0,5.0,6.0,8.0,8.0,9.0,8.0,5.0,2.0,3.0,3.0,2.0,2.0,8.0,8.0,9.0,8.0,7.0,28,25,0,0,12.202828,43.27059,100,1,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
5261,5.0,3.0,8.0,7.0,5.0,8.0,2.0,4.0,10.0,8.0,7.0,7.0,4.0,4.0,2.0,5.0,2.0,8.0,6.0,5.0,8.0,2.0,4.0,10.0,8.0,7.0,7.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,6.0,8.0,6.0,8.0,8.0,28,27,1,82,12.409208,45.644057,60,1,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
5262,6.0,4.0,4.0,4.0,7.0,7.0,7.0,6.0,6.0,5.0,7.0,7.0,8.0,6.0,4.0,7.0,4.0,3.0,1.0,8.0,6.0,6.0,7.0,5.0,8.0,6.0,2.0,6.0,4.0,7.0,2.0,2.0,3.0,3.0,2.0,4.0,6.0,5.0,3.0,6.0,24,26,1,17,11.963216,44.483315,50,0,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
5263,7.0,7.0,6.0,7.0,5.0,2.0,3.0,8.0,4.0,7.0,3.0,7.0,6.0,5.0,3.0,8.0,6.0,6.0,6.0,5.0,2.0,3.0,9.0,4.0,7.0,3.0,7.0,6.0,6.0,3.0,2.0,3.0,2.0,3.0,2.0,7.0,8.0,8.0,5.0,8.0,22,27,1,82,11.717856,43.340406,80,1,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
5264,8.0,8.0,8.0,7.0,6.0,6.0,6.0,8.0,7.0,8.0,6.0,7.0,7.0,6.0,3.0,8.0,7.0,5.0,6.0,7.0,2.0,6.0,9.0,4.0,4.0,2.0,7.0,3.0,6.0,5.0,2.0,2.0,3.0,2.0,3.0,7.0,6.0,8.0,7.0,6.0,22,28,0,0,15.317669,41.605295,40,0,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
5265,4.0,4.0,6.0,7.0,8.0,6.0,3.0,6.0,6.0,8.0,9.0,8.0,7.0,9.0,8.0,3.0,3.0,6.0,7.0,9.0,6.0,3.0,7.0,6.0,8.0,9.0,8.0,8.0,10.0,8.0,2.0,2.0,3.0,3.0,2.0,7.0,9.0,10.0,6.0,7.0,19,23,0,0,15.846799381874925,39.90491630190713,70,1,3,"they,them","[1.0, 0.0, 0.0]",1,0,0,"he,him"
5266,5.0,7.0,5.0,7.0,8.0,6.0,2.0,5.0,7.0,5.0,7.0,7.0,7.0,4.0,8.0,5.0,7.0,4.0,7.0,8.0,6.0,2.0,5.0,7.0,5.0,7.0,7.0,8.0,5.0,8.0,1.0,2.0,3.0,3.0,2.0,7.0,8.0,8.0,7.0,6.0,27,23,1,88,9.065299,39.460092,0,1,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
5267,7.0,2.0,6.0,4.0,7.0,6.0,2.0,6.0,7.0,7.0,4.0,7.0,4.0,3.0,2.0,8.0,6.0,2.0,5.0,4.0,2.0,6.0,3.0,3.0,6.0,6.0,5.0,3.0,6.0,7.0,2.0,2.0,3.0,3.0,2.0,7.0,6.0,7.0,7.0,4.0,26,27,1,32,12.102708,44.531089,100,0,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
5268,5.0,4.0,5.0,7.0,7.0,3.0,3.0,8.0,7.0,4.0,6.0,6.0,5.0,6.0,4.0,5.0,3.0,4.0,7.0,8.0,3.0,3.0,8.0,6.0,4.0,6.0,6.0,5.0,6.0,4.0,2.0,1.0,3.0,3.0,1.0,6.0,6.0,6.0,5.0,6.0,30,27,1,55,12.132742,42.969789,100,1,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
5269,5.0,7.0,8.0,7.0,8.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,4.0,6.0,5.0,6.0,8.0,7.0,8.0,6.0,6.0,8.0,7.0,7.0,7.0,7.0,8.0,5.0,6.0,1.0,2.0,3.0,2.0,2.0,6.0,8.0,6.0,6.0,7.0,30,27,0,0,9.133089,45.591202,60,1,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
5270,6.0,3.0,7.0,7.0,7.0,2.0,3.0,6.0,7.0,2.0,4.0,6.0,6.0,3.0,3.0,6.0,2.0,7.0,7.0,8.0,2.0,3.0,7.0,7.0,2.0,4.0,6.0,6.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,6.0,6.0,6.0,8.0,7.0,26,25,1,76,11.012888,45.924109,90,1,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
5271,7.0,7.0,8.0,6.0,5.0,4.0,2.0,6.0,7.0,7.0,6.0,7.0,6.0,7.0,2.0,6.0,4.0,6.0,1.0,6.0,5.0,6.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,6.0,8.0,8.0,8.0,7.0,22,28,0,0,16.610769,38.739182,20,0,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
5272,8.0,4.0,8.0,7.0,7.0,5.0,5.0,8.0,4.0,6.0,6.0,5.0,4.0,7.0,5.0,6.0,2.0,7.0,6.0,4.0,3.0,3.0,5.0,7.0,8.0,6.0,6.0,6.0,8.0,6.0,3.0,2.0,2.0,2.0,2.0,7.0,6.0,7.0,6.0,8.0,29,36,0,0,13.180233,45.8934,30,0,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
5273,7.0,3.0,8.0,4.0,6.0,8.0,2.0,2.0,4.0,8.0,5.0,8.0,6.0,2.0,9.0,7.0,2.0,8.0,4.0,7.0,8.0,2.0,3.0,4.0,8.0,5.0,8.0,6.0,2.0,9.0,2.0,2.0,2.0,2.0,2.0,7.0,8.0,9.0,7.0,8.0,27,37,0,0,11.560506,46.433429,60,1,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
5274,3.0,6.0,8.0,8.0,8.0,7.0,2.0,7.0,8.0,6.0,8.0,7.0,6.0,7.0,2.0,3.0,6.0,8.0,8.0,9.0,7.0,2.0,8.0,8.0,6.0,8.0,7.0,7.0,8.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,8.0,6.0,5.0,5.0,27,24,0,0,11.534336,45.496372,50,1,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
5275,4.0,7.0,6.0,8.0,7.0,2.0,6.0,8.0,7.0,8.0,7.0,7.0,7.0,8.0,6.0,4.0,6.0,5.0,8.0,8.0,2.0,6.0,8.0,7.0,8.0,7.0,7.0,8.0,8.0,6.0,2.0,2.0,3.0,3.0,2.0,7.0,8.0,7.0,6.0,8.0,23,23,0,0,8.973961,45.801718,80,1,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
5276,9.0,7.0,7.0,7.0,4.0,5.0,4.0,6.0,2.0,7.0,2.0,4.0,7.0,5.0,9.0,9.0,7.0,7.0,6.0,4.0,5.0,4.0,7.0,1.0,7.0,2.0,4.0,8.0,6.0,9.0,2.0,3.0,3.0,2.0,2.0,7.0,7.0,8.0,7.0,7.0,22,20,0,0,15.712747,38.064459,80,1,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"he.him,she,her"
5277,3.0,2.0,8.0,8.0,7.0,5.0,2.0,2.0,8.0,5.0,8.0,7.0,6.0,7.0,4.0,2.0,5.0,4.0,6.0,4.0,7.0,4.0,7.0,6.0,6.0,6.0,4.0,6.0,8.0,5.0,2.0,2.0,3.0,2.0,2.0,6.0,8.0,5.0,6.0,8.0,27,23,0,0,13.254984,43.695547,0,0,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
5278,4.0,4.0,6.0,8.0,6.0,5.0,3.0,8.0,6.0,8.0,6.0,7.0,6.0,9.0,4.0,3.0,2.0,3.0,5.0,8.0,8.0,7.0,3.0,2.0,4.0,4.0,6.0,6.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,6.0,7.0,7.0,7.0,8.0,30,24,1,8,13.37616,46.176078,70,0,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
5279,7.0,4.0,5.0,7.0,7.0,7.0,3.0,6.0,5.0,6.0,5.0,7.0,7.0,8.0,7.0,3.0,6.0,3.0,1.0,6.0,6.0,7.0,8.0,7.0,4.0,4.0,4.0,8.0,7.0,4.0,1.0,2.0,3.0,3.0,3.0,7.0,7.0,7.0,6.0,7.0,28,23,0,0,11.902746,43.191296,50,0,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
5280,7.0,7.0,8.0,6.0,5.0,4.0,2.0,6.0,7.0,7.0,6.0,7.0,6.0,7.0,2.0,3.0,6.0,8.0,4.0,4.0,2.0,6.0,9.0,3.0,6.0,6.0,4.0,8.0,5.0,7.0,2.0,2.0,3.0,3.0,2.0,6.0,8.0,8.0,8.0,7.0,22,25,0,0,17.238464,40.264874,20,0,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
5281,7.0,4.0,8.0,8.0,8.0,2.0,2.0,7.0,8.0,5.0,6.0,7.0,4.0,7.0,2.0,8.0,3.0,8.0,8.0,9.0,2.0,2.0,8.0,8.0,5.0,6.0,7.0,4.0,7.0,2.0,2.0,2.0,3.0,2.0,3.0,8.0,6.0,6.0,7.0,8.0,30,24,0,0,10.761873,45.60869,50,1,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
5282,3.0,3.0,3.0,6.0,7.0,7.0,3.0,8.0,5.0,6.0,4.0,7.0,8.0,6.0,4.0,6.0,2.0,3.0,2.0,6.0,4.0,4.0,7.0,7.0,6.0,3.0,4.0,6.0,4.0,7.0,2.0,2.0,3.0,2.0,2.0,4.0,8.0,6.0,7.0,7.0,26,25,0,0,8.818000757513007,45.14596805375843,100,0,3,"they,them","[1.0, 0.0, 0.0]",1,0,0,"he,him"
5283,7.0,2.0,7.0,6.0,6.0,7.0,2.0,2.0,6.0,4.0,4.0,3.0,5.0,5.0,5.0,8.0,2.0,7.0,6.0,7.0,7.0,2.0,3.0,6.0,4.0,4.0,3.0,5.0,6.0,5.0,2.0,3.0,3.0,3.0,2.0,4.0,7.0,5.0,7.0,7.0,23,27,1,67,8.579454,45.708196,90,1,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
5284,9.0,7.0,6.0,3.0,3.0,3.0,3.0,4.0,4.0,6.0,4.0,5.0,8.0,2.0,7.0,9.0,6.0,6.0,2.0,3.0,3.0,3.0,4.0,3.0,6.0,4.0,5.0,9.0,2.0,7.0,3.0,1.0,2.0,5.0,1.0,8.0,7.0,9.0,8.0,8.0,27,33,1,98,15.259548,41.606279,40,1,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
5285,7.0,2.0,7.0,7.0,7.0,7.0,2.0,8.0,7.0,6.0,6.0,7.0,7.0,7.0,2.0,8.0,8.0,5.0,1.0,4.0,5.0,7.0,5.0,5.0,3.0,6.0,3.0,4.0,5.0,4.0,2.0,2.0,3.0,3.0,2.0,6.0,8.0,7.0,6.0,7.0,27,24,1,98,12.749172,42.399603,90,0,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
5286,6.0,7.0,8.0,5.0,6.0,4.0,3.0,6.0,5.0,5.0,6.0,6.0,7.0,8.0,2.0,3.0,4.0,6.0,6.0,4.0,6.0,7.0,5.0,1.0,6.0,3.0,2.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,7.0,5.0,5.0,5.0,26,32,0,0,12.063257,45.936751,30,0,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
5287,7.0,3.0,6.0,6.0,6.0,5.0,4.0,6.0,7.0,4.0,6.0,7.0,7.0,6.0,2.0,8.0,6.0,6.0,7.0,4.0,2.0,6.0,3.0,7.0,6.0,4.0,5.0,8.0,7.0,2.0,3.0,1.0,3.0,2.0,1.0,5.0,6.0,7.0,6.0,5.0,25,26,0,0,11.154569,44.463849,0,0,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
